,Sample10.mdl,Sample1001.mdl,Sample1002.mdl,Sample1003.mdl,Sample1008.mdl,Sample1011.mdl,Sample1016.mdl,Sample1020.mdl,Sample1022.mdl,Sample1023.mdl,Sample1025.mdl,Sample1028.mdl,Sample1036.mdl,Sample1038.mdl,Sample1039.mdl,Sample1044.mdl,Sample1050.mdl,Sample1053.mdl,Sample1062.mdl,Sample1075.mdl,Sample1076.mdl,Sample1077.mdl,Sample1081.mdl,Sample1083.mdl,Sample1091.mdl,Sample11.mdl,Sample1108.mdl,Sample111.mdl,Sample1115.mdl,Sample1116.mdl,Sample1117.mdl,Sample1124.mdl,Sample1125.mdl,Sample1127.mdl,Sample1129.mdl,Sample1131.mdl,Sample1139.mdl,Sample1146.mdl,Sample1151.mdl,Sample1152.mdl,Sample1153.mdl,Sample1154.mdl,Sample1155.mdl,Sample1162.mdl,Sample1164.mdl,Sample1168.mdl,Sample117.mdl,Sample1170.mdl,Sample1177.mdl,Sample1181.mdl,Sample1184.mdl,Sample1188.mdl,Sample119.mdl,Sample1195.mdl,Sample1198.mdl,Sample120.mdl,Sample143.mdl,Sample144.mdl,Sample145.mdl,Sample146.mdl,Sample149.mdl,Sample151.mdl,Sample155.mdl,Sample161.mdl,Sample165.mdl,Sample170.mdl,Sample174.mdl,Sample178.mdl,Sample180.mdl,Sample184.mdl,Sample187.mdl,Sample19.mdl,Sample194.mdl,Sample2.mdl,Sample200.mdl,Sample21.mdl,Sample210.mdl,Sample211.mdl,Sample215.mdl,Sample217.mdl,Sample226.mdl,Sample231.mdl,Sample232.mdl,Sample235.mdl,Sample240.mdl,Sample245.mdl,Sample246.mdl,Sample248.mdl,Sample25.mdl,Sample26.mdl,Sample261.mdl,Sample274.mdl,Sample276.mdl,Sample279.mdl,Sample282.mdl,Sample288.mdl,Sample292.mdl,Sample295.mdl,Sample298.mdl,Sample299.mdl,Sample30.mdl,Sample301.mdl,Sample303.mdl,Sample307.mdl,Sample31.mdl,Sample314.mdl,Sample317.mdl,Sample319.mdl,Sample324.mdl,Sample327.mdl,Sample328.mdl,Sample333.mdl,Sample334.mdl,Sample335.mdl,Sample339.mdl,Sample343.mdl,Sample344.mdl,Sample345.mdl,Sample351.mdl,Sample354.mdl,Sample355.mdl,Sample360.mdl,Sample362.mdl,Sample363.mdl,Sample37.mdl,Sample373.mdl,Sample376.mdl,Sample378.mdl,Sample382.mdl,Sample385.mdl,Sample387.mdl,Sample39.mdl,Sample394.mdl,Sample403.mdl,Sample404.mdl,Sample407.mdl,Sample409.mdl,Sample417.mdl,Sample42.mdl,Sample422.mdl,Sample424.mdl,Sample425.mdl,Sample43.mdl,Sample432.mdl,Sample435.mdl,Sample436.mdl,Sample44.mdl,Sample443.mdl,Sample445.mdl,Sample446.mdl,Sample448.mdl,Sample452.mdl,Sample453.mdl,Sample458.mdl,Sample46.mdl,Sample460.mdl,Sample475.mdl,Sample482.mdl,Sample483.mdl,Sample485.mdl,Sample486.mdl,Sample487.mdl,Sample489.mdl,Sample490.mdl,Sample495.mdl,Sample497.mdl,Sample501.mdl,Sample507.mdl,Sample510.mdl,Sample511.mdl,Sample513.mdl,Sample527.mdl,Sample531.mdl,Sample532.mdl,Sample540.mdl,Sample541.mdl,Sample542.mdl,Sample545.mdl,Sample546.mdl,Sample547.mdl,Sample548.mdl,Sample549.mdl,Sample551.mdl,Sample555.mdl,Sample557.mdl,Sample561.mdl,Sample567.mdl,Sample57.mdl,Sample572.mdl,Sample580.mdl,Sample581.mdl,Sample582.mdl,Sample584.mdl,Sample59.mdl,Sample593.mdl,Sample594.mdl,Sample598.mdl,Sample599.mdl,Sample600.mdl,Sample605.mdl,Sample607.mdl,Sample608.mdl,Sample61.mdl,Sample612.mdl,Sample613.mdl,Sample615.mdl,Sample617.mdl,Sample621.mdl,Sample626.mdl,Sample633.mdl,Sample637.mdl,Sample638.mdl,Sample639.mdl,Sample640.mdl,Sample641.mdl,Sample644.mdl,Sample646.mdl,Sample651.mdl,Sample656.mdl,Sample661.mdl,Sample664.mdl,Sample666.mdl,Sample672.mdl,Sample673.mdl,Sample674.mdl,Sample675.mdl,Sample676.mdl,Sample678.mdl,Sample68.mdl,Sample681.mdl,Sample683.mdl,Sample685.mdl,Sample686.mdl,Sample69.mdl,Sample694.mdl,Sample699.mdl,Sample702.mdl,Sample706.mdl,Sample707.mdl,Sample708.mdl,Sample71.mdl,Sample712.mdl,Sample717.mdl,Sample723.mdl,Sample726.mdl,Sample727.mdl,Sample730.mdl,Sample732.mdl,Sample738.mdl,Sample74.mdl,Sample742.mdl,Sample745.mdl,Sample748.mdl,Sample752.mdl,Sample753.mdl,Sample754.mdl,Sample755.mdl,Sample757.mdl,Sample758.mdl,Sample763.mdl,Sample764.mdl,Sample771.mdl,Sample788.mdl,Sample794.mdl,Sample798.mdl,Sample805.mdl,Sample807.mdl,Sample809.mdl,Sample81.mdl,Sample811.mdl,Sample815.mdl,Sample823.mdl,Sample826.mdl,Sample834.mdl,Sample835.mdl,Sample841.mdl,Sample845.mdl,Sample847.mdl,Sample85.mdl,Sample850.mdl,Sample852.mdl,Sample854.mdl,Sample861.mdl,Sample862.mdl,Sample864.mdl,Sample865.mdl,Sample870.mdl,Sample872.mdl,Sample875.mdl,Sample877.mdl,Sample878.mdl,Sample883.mdl,Sample891.mdl,Sample900.mdl,Sample903.mdl,Sample91.mdl,Sample910.mdl,Sample913.mdl,Sample915.mdl,Sample917.mdl,Sample92.mdl,Sample922.mdl,Sample926.mdl,Sample939.mdl,Sample94.mdl,Sample942.mdl,Sample948.mdl,Sample951.mdl,Sample953.mdl,Sample958.mdl,Sample963.mdl,Sample965.mdl,Sample974.mdl,Sample976.mdl,Sample980.mdl,Sample983.mdl,Sample984.mdl,Sample985.mdl,Sample988.mdl,Sample990.mdl,Sample991.mdl,Sample992.mdl,Sample994.mdl,Sample996.mdl,Sample998.mdl
Sample1025.mdl,8,27,47,9,10,9,9,31,22,29,0,3,14,35,29,3,22,30,18,19,17,16,38,7,97,18,10,5,25,4,12,10,6,25,25,22,17,17,7,13,19,15,3,18,21,7,35,23,18,10,11,30,11,10,18,3,34,21,11,29,10,15,5,15,10,26,25,15,8,18,9,38,25,118,20,14,32,11,12,9,16,27,19,15,10,7,15,26,19,39,11,10,11,12,12,23,13,19,23,21,23,27,28,9,25,5,15,4,30,11,23,11,97,7,14,24,21,7,19,71,22,20,26,14,25,30,21,22,33,20,32,26,9,21,12,21,13,20,8,30,125,39,9,18,22,7,12,17,17,20,48,8,10,18,9,14,20,19,17,104,8,24,27,25,10,12,9,11,29,107,15,11,8,5,10,16,27,11,30,17,19,30,15,28,4,10,8,8,20,5,22,16,29,17,8,62,25,19,19,15,22,19,27,33,40,7,10,14,12,44,23,20,13,17,18,7,4,21,11,13,17,10,23,16,12,22,23,17,31,21,26,12,6,38,6,18,18,8,37,21,27,6,20,8,26,20,7,13,13,17,18,20,18,29,22,39,21,23,24,16,15,8,110,29,16,32,24,32,8,35,31,9,25,28,19,25,9,9,77,9,31,14,15,11,10,8,16,2,6,21,24,14,15,9,22,14,21,20,42,24,11,11,21,27,29,18,24,7,121,41,26,35,11,36,21,79,12,33,21,108,19,12,6,19,31
Sample1028.mdl,5,26,46,8,9,8,12,30,21,28,3,0,15,34,26,4,21,29,19,20,16,15,39,4,94,17,9,8,24,5,13,7,7,24,24,23,16,16,6,12,20,12,4,17,20,8,32,22,17,9,10,29,12,9,15,4,33,20,10,28,9,14,6,14,9,25,24,16,7,17,10,37,24,117,17,13,33,12,11,10,15,26,16,14,13,4,16,27,18,36,10,11,8,11,11,20,12,18,22,20,22,26,25,10,24,2,14,5,29,10,22,12,98,6,15,23,20,8,20,70,21,17,25,15,24,29,22,21,32,19,31,25,8,20,13,20,14,21,9,29,122,36,8,19,21,4,11,16,18,21,49,9,11,17,10,13,21,16,16,103,7,23,26,24,11,11,10,12,28,106,16,10,9,4,7,17,26,12,29,18,18,29,14,27,7,11,5,7,19,6,21,13,30,18,9,61,26,18,20,14,23,18,26,32,39,8,9,13,11,43,22,21,10,16,17,10,5,20,10,12,16,11,22,15,11,21,22,16,30,20,25,13,7,37,7,17,21,7,36,20,24,7,19,9,25,19,6,12,12,16,19,19,19,28,21,40,20,20,23,15,16,9,107,28,17,31,23,31,7,32,30,8,24,27,18,24,10,8,76,8,30,13,14,10,11,5,17,5,7,20,23,13,14,8,23,13,22,21,39,23,12,10,20,26,28,17,23,6,118,40,23,34,12,37,20,78,9,30,22,107,18,13,5,18,34
Sample1036.mdl,18,31,49,11,18,19,17,35,30,35,14,15,0,39,37,11,26,36,28,27,27,22,42,15,95,26,18,17,33,14,16,20,16,33,31,32,25,25,17,21,25,25,13,28,29,17,41,31,26,18,21,36,17,20,24,13,42,31,19,33,18,17,15,25,20,32,23,21,16,28,19,46,33,116,28,22,36,17,18,21,22,33,31,23,14,17,25,30,29,43,19,20,21,20,20,29,21,25,31,25,31,33,36,17,33,15,23,12,36,19,31,19,109,17,26,32,27,17,27,71,30,30,28,24,33,36,25,28,41,26,38,30,19,31,20,29,21,28,18,38,127,47,19,24,30,17,20,27,25,24,58,20,20,28,17,26,28,29,27,106,18,34,31,29,20,20,19,19,35,119,23,19,14,15,20,22,29,19,36,23,29,38,25,38,16,16,18,18,28,15,30,24,35,21,18,64,27,29,29,21,30,25,35,43,42,17,18,16,20,48,29,32,19,25,28,17,14,31,19,23,27,16,33,26,22,28,29,23,37,27,32,22,18,42,16,28,24,18,45,25,33,16,28,18,34,28,17,21,19,25,22,28,24,33,28,49,29,31,26,26,23,18,110,33,26,32,32,36,18,37,35,15,33,34,27,31,17,15,77,17,37,24,25,21,18,18,26,14,16,31,32,22,23,19,28,22,27,28,48,24,19,19,27,35,37,26,26,15,117,43,32,39,21,44,29,81,22,39,29,120,29,20,14,25,37
Sample1038.mdl,35,40,56,34,39,32,38,44,43,46,35,34,39,0,44,32,27,53,43,42,32,37,53,32,78,31,37,34,42,35,41,37,33,40,42,45,34,38,36,36,40,32,34,39,30,38,40,40,37,33,34,51,34,29,37,34,47,38,40,44,37,40,36,30,35,39,40,38,35,37,38,43,32,107,35,35,45,42,31,42,31,34,40,34,37,36,42,47,34,46,38,33,36,35,35,44,34,36,40,40,40,42,33,38,34,34,38,33,35,32,30,34,120,36,35,35,40,38,38,80,31,41,37,39,36,43,38,31,40,29,49,41,38,42,35,42,38,39,39,45,104,56,32,43,31,34,33,40,38,41,73,35,39,41,38,35,37,40,40,113,37,45,38,40,41,31,36,38,50,130,38,26,35,34,37,29,40,42,39,38,44,35,38,45,35,37,37,37,33,36,41,37,42,40,39,65,44,42,38,32,39,38,42,56,53,38,31,37,37,57,34,43,38,30,39,38,33,38,36,30,36,31,46,39,31,37,40,44,46,26,39,41,37,51,37,33,45,33,50,30,38,35,39,37,47,37,32,36,34,34,39,29,39,36,39,64,38,32,37,37,34,35,97,46,41,41,39,39,35,42,44,34,42,39,40,40,32,34,86,34,42,35,34,36,39,35,37,35,37,42,35,35,40,36,39,33,40,35,49,41,36,38,36,38,42,39,43,34,94,44,35,42,36,47,32,68,37,48,40,131,34,35,33,36,42
Sample1039.mdl,29,38,60,30,33,28,36,40,39,50,29,26,37,44,0,28,37,49,35,38,34,37,57,28,96,33,33,30,38,29,37,29,27,34,36,31,30,34,28,36,34,28,26,33,36,30,42,36,35,29,34,49,36,31,31,28,45,34,32,42,31,36,28,32,31,39,40,34,29,33,34,49,38,121,31,29,47,36,29,36,29,40,30,30,35,28,38,43,32,50,34,31,32,33,35,40,28,38,40,36,36,40,37,28,34,24,34,29,37,32,40,30,102,28,31,41,36,28,36,68,39,35,41,35,38,47,36,39,48,35,39,41,30,34,33,38,32,35,35,43,124,54,32,37,39,28,27,30,32,33,53,31,35,31,32,31,39,32,34,107,29,39,40,38,35,33,32,34,42,104,34,28,33,28,31,35,42,36,45,32,32,45,30,43,25,33,29,31,35,28,39,37,48,32,31,67,42,32,36,32,39,36,44,42,53,30,31,35,35,55,36,41,32,32,35,32,29,30,32,24,32,29,38,31,31,39,34,40,42,30,35,37,31,57,29,29,39,29,50,32,42,31,37,33,43,35,30,32,36,34,35,31,35,44,33,50,34,38,37,27,32,33,105,40,33,47,41,41,31,48,44,30,40,39,34,38,28,30,86,32,44,29,28,28,33,25,33,29,33,38,37,35,38,32,39,31,34,39,45,41,30,32,34,44,40,31,37,28,116,52,29,38,32,43,36,82,29,40,34,105,32,31,29,34,46
Sample1044.mdl,7,26,46,6,9,8,8,30,21,28,3,4,11,32,28,0,21,27,17,18,16,15,37,4,96,17,7,6,24,3,9,9,5,24,24,21,16,16,6,12,18,14,2,17,20,6,34,22,15,7,10,31,10,9,17,2,33,20,10,28,9,12,4,14,9,25,22,12,7,17,8,37,24,117,19,11,33,10,11,10,15,26,20,14,9,6,14,23,18,36,8,9,10,9,11,20,10,18,22,20,20,26,27,8,24,4,12,1,29,8,22,8,98,6,15,21,20,6,18,70,21,19,25,15,24,29,20,19,32,19,31,25,8,20,11,18,12,19,7,31,124,40,8,17,21,6,9,16,16,19,47,9,9,17,8,15,19,18,16,103,7,23,26,24,9,11,8,10,28,108,14,10,5,4,9,15,26,10,29,16,20,27,14,29,5,9,7,7,19,4,21,15,28,14,7,61,22,18,20,12,19,18,28,32,37,6,9,13,11,43,22,21,12,16,17,6,3,20,10,14,16,9,22,15,11,19,22,16,30,20,25,11,7,35,5,17,19,7,36,20,24,5,19,7,25,19,6,12,10,14,17,19,17,26,21,38,20,22,21,15,12,9,107,26,15,29,23,31,7,32,28,6,24,27,18,24,8,6,76,8,30,13,14,10,9,7,15,3,7,20,23,13,14,8,21,13,20,19,41,25,10,8,20,26,28,17,21,4,118,38,25,32,10,37,20,78,11,32,20,109,18,11,5,18,30
Sample1050.mdl,22,29,47,23,24,19,25,31,28,37,22,21,26,27,37,21,0,42,30,25,23,24,42,21,79,20,24,21,29,22,30,24,20,25,29,30,23,21,21,23,27,19,21,22,21,23,35,27,24,22,23,40,25,24,24,21,36,29,25,27,22,27,21,21,20,24,27,25,20,24,25,40,23,110,24,24,34,29,18,29,16,23,31,19,28,23,29,34,23,39,27,20,23,24,26,37,23,23,27,23,29,29,28,25,23,21,29,22,30,21,21,23,107,23,22,26,27,23,27,67,18,26,28,24,27,32,23,28,33,20,36,28,25,31,24,29,25,24,26,38,113,45,21,28,20,23,22,27,23,24,58,22,26,26,25,22,26,23,25,106,22,32,31,23,26,20,25,27,35,117,23,17,24,21,26,20,23,29,30,23,27,34,21,36,22,20,22,22,24,21,28,28,33,25,26,58,29,27,25,21,32,25,31,39,42,25,22,24,24,38,23,30,27,19,24,25,22,27,21,19,23,18,31,24,24,30,27,29,31,23,28,28,22,42,22,22,30,20,39,15,31,24,24,24,34,24,17,23,23,25,28,24,24,31,24,49,23,29,28,24,23,26,102,35,26,30,26,34,22,33,35,23,27,30,27,31,19,23,71,23,35,20,21,23,26,24,26,22,26,31,26,26,27,23,24,22,27,24,38,26,21,27,23,31,31,26,26,23,109,35,24,33,23,40,23,71,24,37,25,118,23,20,20,19,31
Sample1053.mdl,32,47,65,31,32,27,35,49,42,43,30,29,36,53,49,27,42,0,40,39,37,40,52,27,107,32,28,31,41,28,34,34,30,47,43,46,37,37,31,35,41,37,27,40,39,31,53,39,36,32,35,40,35,34,38,29,48,41,33,49,30,35,29,37,32,42,43,35,30,40,31,58,43,128,42,32,46,35,32,37,36,47,41,37,36,27,31,40,41,57,29,34,31,28,32,37,31,37,43,37,41,45,46,33,47,29,33,28,48,31,43,33,107,29,38,44,41,31,37,87,38,42,46,38,45,50,43,40,49,40,50,46,31,39,34,39,37,34,34,54,127,49,33,40,42,31,32,37,39,42,66,34,36,38,33,38,40,41,39,116,32,46,45,45,34,32,35,33,47,121,37,31,32,27,34,38,45,37,48,37,43,50,37,48,28,32,32,32,40,29,40,36,45,39,30,70,45,39,43,31,44,35,49,47,54,33,30,36,32,58,41,42,33,37,40,29,30,43,35,37,37,30,41,38,32,38,45,41,47,41,46,34,32,30,32,40,44,28,55,39,41,32,40,34,44,40,31,29,31,35,40,42,40,45,42,61,41,43,40,38,37,34,112,45,40,44,44,48,30,51,47,27,43,48,41,43,33,29,93,29,51,34,37,33,34,32,40,30,32,41,42,32,37,29,44,32,41,42,58,44,35,31,41,45,41,38,40,25,123,55,44,51,35,52,39,91,34,53,41,122,39,34,26,39,49
Sample1062.mdl,20,35,51,23,24,21,25,37,26,39,18,19,28,43,35,17,30,40,0,21,25,30,52,21,93,24,24,19,23,18,26,24,16,27,25,24,19,19,21,27,27,19,17,22,27,21,39,31,22,24,25,44,25,24,22,17,34,23,25,33,20,29,19,23,24,34,29,21,22,24,19,40,29,108,22,22,38,21,22,25,20,35,27,19,24,21,27,28,23,39,25,20,25,26,24,33,21,29,27,23,27,31,34,19,27,19,27,18,32,23,29,19,99,21,20,28,23,21,23,69,28,18,30,20,29,36,27,24,37,24,34,32,23,23,22,27,23,14,24,38,121,51,23,22,26,21,20,23,25,24,52,24,22,22,23,24,24,23,17,100,22,24,21,27,24,26,23,25,31,109,17,19,22,19,22,20,33,25,38,19,27,32,23,32,16,22,22,20,28,19,24,30,29,23,20,54,29,21,23,21,24,27,37,39,44,19,22,28,26,46,29,22,27,25,20,23,18,27,23,21,25,20,23,18,24,28,27,29,33,23,34,26,22,48,20,22,24,22,37,25,29,20,22,22,28,26,21,19,25,19,26,26,18,33,20,39,27,29,28,18,21,24,106,29,22,36,32,38,22,35,25,21,29,30,25,29,19,21,75,23,31,14,15,19,24,22,22,18,24,17,32,24,29,19,24,24,25,24,44,30,21,25,27,33,21,18,28,21,117,47,30,33,21,34,23,73,22,37,21,110,17,18,20,27,35
Sample1075.mdl,23,32,46,24,21,20,24,32,23,36,19,20,27,42,38,18,25,39,21,0,22,29,49,22,88,21,23,18,18,19,27,23,17,24,28,23,20,20,20,24,26,18,18,21,26,20,38,24,23,23,26,43,22,25,23,18,33,22,24,30,21,30,18,24,23,31,26,18,21,21,22,39,22,111,25,23,29,24,21,24,15,30,28,16,27,22,26,19,18,36,26,19,26,27,25,34,22,26,24,22,24,32,27,22,24,20,26,19,27,24,22,20,100,22,21,23,26,20,18,60,21,21,29,19,26,31,22,21,32,23,31,31,24,26,21,26,22,19,21,39,114,50,24,23,25,22,21,22,20,25,49,25,23,19,24,21,19,22,16,89,21,25,26,26,21,25,24,24,32,110,12,18,23,20,23,17,28,26,33,20,26,31,20,35,19,23,21,19,21,18,21,29,28,20,23,53,20,18,22,18,27,26,26,38,41,22,21,25,25,39,24,23,26,22,17,22,19,26,24,22,22,19,20,15,25,25,26,30,30,22,31,27,21,45,19,23,21,23,30,22,26,21,19,23,23,23,20,20,24,18,25,25,17,30,19,38,20,28,27,17,18,23,101,30,19,29,29,35,23,36,28,22,26,23,22,24,20,24,68,22,32,15,16,22,21,23,25,19,25,24,27,25,26,22,25,21,22,13,39,29,22,26,22,32,30,23,29,22,112,40,25,32,22,39,24,72,23,42,22,109,20,19,19,22,30
Sample1076.mdl,19,32,48,20,17,14,22,30,25,32,17,16,27,32,34,16,23,37,25,22,0,21,45,18,98,21,17,16,30,15,25,19,15,30,30,29,20,20,16,22,24,14,16,19,22,16,36,24,23,19,20,37,24,21,23,16,39,22,18,30,19,26,16,18,19,29,30,22,17,21,22,39,26,117,25,17,39,24,19,24,17,32,26,18,23,18,26,31,20,40,20,19,22,23,23,30,16,24,28,24,24,32,27,20,26,16,20,17,29,18,26,18,102,18,21,23,24,18,26,70,23,25,31,23,30,33,28,27,32,25,33,31,20,26,21,24,22,25,21,35,122,42,20,23,25,18,17,24,22,27,53,21,23,19,20,15,25,22,22,105,17,25,32,30,21,23,22,24,32,112,20,16,21,14,19,21,28,24,29,22,24,31,18,35,17,23,17,17,23,16,23,25,34,22,19,65,26,24,26,18,29,22,30,36,45,20,19,23,23,47,26,25,24,20,21,18,15,20,20,16,18,19,28,21,21,23,26,26,34,24,29,23,17,43,17,21,27,17,36,24,26,17,25,21,31,21,16,20,22,16,25,21,25,32,25,46,20,26,29,17,22,23,109,34,23,33,29,33,17,38,34,18,30,33,24,26,18,20,78,20,36,17,20,18,21,19,23,17,21,26,25,23,26,18,29,19,28,25,45,29,20,20,26,32,32,23,27,18,118,44,27,34,20,37,24,78,19,30,28,113,22,21,17,22,38
Sample1077.mdl,18,31,47,17,18,17,19,33,30,31,16,15,22,37,37,15,24,40,30,29,21,0,44,17,93,28,18,17,33,16,24,18,18,31,33,32,23,23,13,21,27,23,15,26,27,17,37,31,26,16,17,38,19,16,28,15,42,27,19,27,16,21,15,25,16,32,31,27,14,24,19,42,29,122,26,24,40,23,18,23,22,31,31,23,20,17,25,38,23,45,21,20,19,20,22,29,23,27,29,27,31,33,34,21,29,15,21,16,36,19,25,23,109,17,22,26,27,17,31,67,28,28,34,28,35,38,29,26,39,26,38,30,19,31,24,29,23,30,20,38,123,43,17,28,30,17,22,29,25,28,60,18,20,26,19,26,30,25,27,104,16,30,33,29,20,18,17,23,37,119,27,21,18,15,18,26,27,23,34,25,29,36,23,40,18,16,16,16,30,15,30,24,37,27,20,66,31,29,27,25,32,29,31,41,48,19,20,22,22,46,25,32,23,27,28,19,14,29,11,23,25,20,33,26,18,28,27,21,33,25,34,20,16,38,16,28,32,16,39,25,35,16,28,16,36,26,13,23,21,25,30,28,28,31,28,51,25,27,32,22,23,22,114,37,28,34,32,36,18,41,39,19,35,34,27,33,19,17,77,19,37,22,25,21,20,18,24,16,20,31,34,24,21,19,26,24,31,24,48,30,21,21,27,35,35,26,30,17,121,43,30,37,21,44,31,81,22,35,33,120,29,20,16,21,41
Sample1081.mdl,40,51,71,37,42,37,39,57,50,47,38,39,42,53,57,37,42,52,52,49,45,44,0,39,105,46,40,37,53,40,44,38,40,53,49,54,45,43,39,35,47,45,39,48,41,41,59,49,46,40,41,48,41,42,48,39,60,53,41,55,40,45,39,47,38,48,45,45,38,48,43,60,47,132,46,44,54,47,38,45,42,53,51,43,40,39,41,50,45,63,41,42,43,40,42,51,43,49,49,49,49,47,52,41,51,39,45,38,56,39,45,43,115,41,44,48,43,41,49,89,44,50,52,48,51,56,45,46,55,42,54,50,41,51,44,49,45,50,42,58,123,61,39,48,46,41,42,49,45,50,76,38,44,44,43,46,52,45,49,122,38,56,51,51,44,38,43,43,55,131,45,41,40,39,44,44,47,41,52,45,49,56,43,58,38,42,40,40,50,39,50,38,53,43,42,72,51,49,47,43,52,43,55,59,64,43,40,40,40,64,45,54,45,47,50,39,40,51,39,45,47,40,51,46,42,48,53,45,55,47,54,38,36,50,40,50,48,38,61,47,49,40,44,42,54,48,35,43,35,47,46,50,48,49,48,69,47,53,50,46,45,44,120,55,48,52,50,52,40,57,55,39,49,54,47,47,41,37,95,39,49,44,47,43,44,42,48,38,38,49,54,42,41,43,52,44,51,46,64,48,43,41,47,49,57,44,50,39,121,61,50,55,43,58,49,93,44,51,53,134,49,42,36,43,53
Sample1083.mdl,5,28,48,8,11,10,12,32,23,30,7,4,15,32,28,4,21,27,21,22,18,17,39,0,94,19,9,10,26,7,13,9,9,26,26,25,18,18,8,14,22,14,6,19,22,10,34,24,17,7,12,31,14,11,15,6,35,22,12,30,11,14,8,14,11,27,24,16,9,19,12,37,26,117,19,13,35,14,13,14,15,26,20,14,13,6,18,27,20,34,10,13,8,9,13,20,12,20,24,22,22,28,27,12,24,4,14,5,29,10,24,12,100,8,17,23,22,10,22,72,23,19,27,19,24,31,24,21,34,21,33,27,10,22,15,20,16,23,11,33,122,38,10,21,23,6,11,16,20,23,51,11,13,19,12,17,23,18,18,105,9,25,28,26,13,13,12,14,30,108,18,10,9,6,9,19,28,14,31,20,22,29,16,31,9,13,7,9,21,8,23,15,32,18,11,63,26,20,24,14,23,20,30,34,37,10,11,15,13,45,24,25,12,18,19,8,7,22,12,16,18,13,24,17,13,21,24,18,32,20,25,15,9,35,9,17,23,9,38,20,24,9,21,11,27,19,8,14,12,16,21,19,21,26,23,42,22,20,23,17,16,13,103,28,19,31,25,33,7,32,30,8,26,29,20,26,12,8,78,10,32,15,14,12,13,7,19,7,9,22,25,15,16,8,25,15,24,23,41,27,14,10,22,28,30,19,23,6,114,40,25,34,14,39,22,78,11,32,24,109,18,15,7,20,34
Sample1091.mdl,91,84,94,94,97,94,98,92,95,94,97,94,95,78,96,96,79,107,93,88,98,93,105,94,0,83,101,96,82,97,99,95,95,84,84,91,86,88,98,94,94,88,96,93,88,100,82,92,93,97,92,101,92,91,89,96,93,88,96,86,95,96,98,88,95,89,88,92,93,89,96,91,74,133,81,99,89,98,93,100,87,90,92,84,95,96,100,93,80,96,98,95,90,97,91,100,98,90,90,82,94,92,81,96,78,94,98,97,91,96,84,98,166,96,83,89,94,100,86,96,85,89,91,89,86,87,88,81,94,87,97,89,96,94,97,96,94,87,99,91,104,102,94,95,85,94,97,94,96,87,119,95,91,89,94,91,87,92,88,137,97,93,90,82,99,89,94,98,96,176,84,86,95,96,93,83,84,98,99,92,96,83,92,91,95,91,95,95,83,98,91,91,84,96,99,81,94,86,92,90,93,94,96,112,101,98,91,95,95,89,86,101,94,86,87,102,95,96,90,88,96,91,90,87,93,97,88,98,80,78,93,99,97,99,99,87,93,95,90,78,88,95,85,93,93,91,92,90,96,92,99,87,85,86,87,104,92,84,79,87,86,95,113,86,95,81,97,87,95,96,90,96,92,83,92,88,94,94,96,92,84,87,84,92,97,95,91,97,97,92,87,93,94,96,85,91,90,79,87,91,96,100,90,92,86,91,89,98,98,86,85,90,98,89,82,92,97,88,86,175,84,87,93,88,88
Sample11.mdl,20,27,49,21,22,17,25,35,24,31,18,17,26,31,33,17,20,32,24,21,21,28,46,19,83,0,22,19,21,18,26,22,16,27,27,24,21,21,19,19,27,15,17,22,21,21,37,25,22,22,23,40,21,22,18,17,28,25,23,33,22,27,19,21,22,26,25,19,20,24,23,36,25,106,22,20,32,25,18,25,14,25,27,17,26,19,25,30,19,37,23,20,23,24,18,35,19,21,21,21,25,29,26,21,25,17,23,18,26,19,25,19,99,19,22,22,27,21,17,69,18,24,22,22,21,26,21,22,35,16,30,28,21,27,20,27,23,18,24,36,111,49,21,24,16,19,18,19,21,26,50,22,24,16,23,18,18,21,19,100,20,26,27,27,24,22,23,23,33,111,17,13,22,17,22,14,29,25,32,19,25,32,19,22,18,24,20,20,20,19,22,24,25,23,22,48,31,21,27,17,28,21,31,37,42,21,18,22,18,46,21,28,21,17,20,23,18,21,23,15,23,14,27,18,22,22,27,29,31,19,30,26,20,44,20,22,26,20,35,21,27,20,20,22,28,24,19,17,19,23,22,20,22,31,22,41,23,27,26,16,19,20,94,31,22,26,28,32,20,33,29,19,21,26,21,25,19,21,75,17,33,20,15,19,24,20,22,18,22,23,20,20,25,21,30,18,25,22,36,26,19,23,21,27,29,22,30,19,105,37,26,31,19,36,15,67,20,37,19,110,21,22,16,25,27
